Sales_Rep,Business,Age,Female,Years,College,Personality,Certficates,Feedback,Salary,NPS
15926,Hardware,36,0,1,Yes,Explorer,0,3.14,58000,3
15927,Hardware,64,1,1,No,Explorer,0,3.08,41200,3
15928,Software,26,0,2,Yes,Diplomat,0,3.12,56000,5
15929,Software,40,0,1,Yes,Explorer,2,2.73,77000,6
15930,Hardware,30,1,9,Yes,Sentinel,3,3.35,56000,6
15931,Hardware,52,1,1,No,Diplomat,3,4.00,86600,6
15932,Software,51,0,2,Yes,Analyst,1,3.01,79000,3
15933,Hardware,37,1,1,Yes,Explorer,2,2.31,82600,6
15934,Hardware,36,0,2,No,Diplomat,1,2.95,46000,4
15935,Software,43,0,2,Yes,Diplomat,6,1.92,80000,9
15936,Hardware,64,1,2,Yes,Explorer,3,3.89,120200,9
15937,Software,34,0,3,Yes,Sentinel,1,3.49,47000,4
15938,Software,30,1,1,No,Explorer,3,3.03,77000,9
15939,Software,35,0,2,Yes,Diplomat,5,2.06,96000,8
15940,Hardware,63,1,2,No,Diplomat,1,4.00,67400,4
15941,Hardware,57,0,2,Yes,Sentinel,3,3.31,85000,6
15942,Hardware,52,1,3,Yes,Analyst,3,3.56,84600,5
15943,Hardware,37,0,2,No,Analyst,2,3.89,68000,6
15944,Hardware,59,1,2,Yes,Explorer,4,2.51,94200,8
15945,Software,39,1,1,Yes,Analyst,4,2.97,62200,6
15946,Software,49,1,1,Yes,Explorer,5,3.44,88200,9
15947,Hardware,31,0,1,Yes,Analyst,1,1.54,47000,4
15948,Software,50,1,1,Yes,Diplomat,1,3.08,77000,5
15949,Software,39,1,2,No,Analyst,0,1.98,56200,3
15950,Software,29,0,1,Yes,Diplomat,6,3.49,68000,10
15951,Software,31,0,1,Yes,Diplomat,0,3.88,64000,7
15952,Hardware,55,0,1,Yes,Sentinel,4,4.00,96000,7
15953,Software,41,1,1,No,Explorer,0,3.28,58800,4
15954,Software,46,1,2,Yes,Explorer,5,2.57,95800,9
15955,Software,36,0,2,Yes,Diplomat,2,1.27,82000,5
15956,Hardware,61,1,1,Yes,Sentinel,5,1.64,82800,4
15957,Software,38,0,1,No,Analyst,4,3.53,73000,5
15958,Software,31,0,1,Yes,Diplomat,3,3.5,61000,6
15959,Software,26,1,1,Yes,Explorer,2,1.6,47800,3
15960,Software,38,1,1,Yes,Sentinel,0,3.38,57400,4
15961,Software,37,0,1,Yes,Diplomat,1,2.29,68000,5
15962,Hardware,48,0,4,Yes,Explorer,5,2.68,149000,8
15963,Software,43,0,1,Yes,Diplomat,0,2.94,69000,6
15964,Software,45,1,2,Yes,Explorer,4,3.84,112000,10
15965,Hardware,30,0,5,No,Explorer,1,3.95,77000,5
15966,Hardware,30,0,2,No,Explorer,4,1.74,62000,9
15967,Software,54,1,2,Yes,Analyst,1,1.79,55200,2
15968,Software,32,0,2,No,Sentinel,2,2.32,37000,4
15969,Hardware,42,1,2,Yes,Diplomat,0,1.99,74600,6
15970,Hardware,46,0,2,No,Diplomat,5,2.22,87000,8
15971,Software,41,0,2,No,Explorer,1,1.57,59000,5
15972,Software,49,1,1,No,Diplomat,4,3.29,68200,7
15973,Software,37,1,2,Yes,Diplomat,2,2.52,43600,7
15974,Hardware,53,0,1,Yes,Diplomat,3,1.56,92000,6
15975,Software,38,1,3,No,Explorer,2,4.00,75400,5
15976,Hardware,55,0,3,Yes,Diplomat,2,1.83,91000,5
15977,Software,24,0,2,Yes,Diplomat,5,1.42,61000,4
15978,Hardware,54,1,9,No,Explorer,0,1.54,47200,4
15979,Hardware,43,1,1,Yes,Diplomat,3,2.7,60400,5
15980,Software,37,0,1,Yes,Explorer,4,3.98,95000,9
15981,Software,25,0,1,Yes,Explorer,1,3.51,74000,10
15982,Software,52,1,1,Yes,Sentinel,3,2.01,47600,3
15983,Hardware,47,0,1,No,Analyst,1,4.00,73000,4
15984,Hardware,32,0,2,Yes,Explorer,2,2.44,59000,6
15985,Hardware,52,0,1,Yes,Diplomat,2,1.85,74000,9
15986,Hardware,37,0,1,Yes,Analyst,2,1.81,53000,5
15987,Hardware,51,1,1,Yes,Diplomat,1,3.55,77800,8
15988,Software,54,1,2,Yes,Explorer,1,3.44,38200,5
15989,Software,42,0,1,Yes,Explorer,3,2.80,93000,7
15990,Hardware,40,0,1,Yes,Analyst,2,3.36,73000,3
15991,Hardware,64,0,2,Yes,Sentinel,1,2.13,63000,4
15992,Software,43,0,2,No,Diplomat,4,3.78,96000,7
15993,Software,39,0,2,Yes,Diplomat,1,1.78,62000,8
15994,Software,46,1,1,No,Diplomat,5,4.00,113800,9
15995,Hardware,38,1,2,Yes,Analyst,3,1.14,61400,3
15996,Software,39,0,1,Yes,Explorer,1,3.05,84000,8
15997,Software,54,0,2,Yes,Explorer,2,3.19,57000,7
15998,Hardware,49,0,2,No,Explorer,1,2.37,67000,4
15999,Hardware,40,0,1,No,Diplomat,1,1.86,70000,6
16000,Software,47,0,1,Yes,Sentinel,2,3.26,63000,6
16001,Software,27,1,2,No,Diplomat,1,1.84,39600,4
16002,Software,52,1,1,Yes,Explorer,1,2.28,63600,5
16003,Hardware,51,0,10,Yes,Diplomat,4,2.19,103000,10
16004,Hardware,54,1,2,Yes,Diplomat,4,2.47,80200,10
16005,Software,30,1,6,No,Diplomat,4,1.34,50000,7
16006,Software,46,0,2,Yes,Diplomat,4,2.56,89000,9
16007,Hardware,32,0,2,Yes,Explorer,2,2.93,90000,9
16008,Hardware,49,1,2,Yes,Diplomat,3,1.16,77200,7
16009,Hardware,46,0,1,No,Diplomat,4,2.98,63000,10
16010,Software,48,0,7,No,Explorer,4,1.61,99000,7
16011,Software,46,0,1,No,Diplomat,3,3.23,52000,5
16012,Software,29,0,1,No,Explorer,0,3.85,57000,5
16013,Hardware,32,0,7,No,Diplomat,4,4.00,75000,10
16014,Hardware,37,0,4,Yes,Analyst,2,2.05,50000,3
16015,Hardware,58,0,2,Yes,Diplomat,1,2.11,62000,5
16016,Hardware,43,1,1,Yes,Diplomat,1,3.61,76400,7
16017,Software,53,0,4,Yes,Explorer,1,3.09,64000,5
16018,Software,32,0,1,Yes,Explorer,2,3.86,75000,7
16019,Hardware,43,0,2,Yes,Explorer,3,3.76,117000,9
16020,Hardware,38,0,2,Yes,Diplomat,1,2.37,79000,5
16021,Software,43,1,2,Yes,Diplomat,5,2.52,84400,6
16022,Software,40,1,2,Yes,Diplomat,3,3.10,70000,9
16023,Software,56,1,6,Yes,Explorer,4,2.10,92800,9
16024,Software,51,1,2,No,Explorer,1,1.51,50800,5
16025,Hardware,38,1,2,No,Explorer,4,2.12,69400,6
16026,Software,28,0,3,No,Analyst,4,3.33,44000,4
16027,Software,54,0,1,No,Diplomat,2,3.62,85000,8
16028,Software,41,1,2,Yes,Diplomat,2,3.21,61800,8
16029,Software,45,1,8,Yes,Diplomat,6,2.45,92000,10
16030,Hardware,62,1,1,Yes,Analyst,2,3.29,75600,3
16031,Software,25,1,1,Yes,Sentinel,5,3.90,69000,6
16032,Software,26,0,2,No,Diplomat,3,3.19,41000,5
16033,Hardware,25,0,2,Yes,Diplomat,3,2.09,50000,7
16034,Hardware,57,0,2,Yes,Analyst,1,2.7,58000,4
16035,Hardware,30,0,10,Yes,Analyst,2,1.85,55000,7
16036,Software,49,0,1,Yes,Analyst,1,1.76,41000,3
16037,Hardware,25,0,2,No,Diplomat,5,3.10,63000,10
16038,Software,44,1,5,Yes,Diplomat,1,3.03,85200,8
16039,Software,32,0,2,Yes,Explorer,2,2.55,70000,5
16040,Software,36,0,5,Yes,Analyst,1,1.25,49000,3
16041,Software,53,1,2,Yes,Explorer,0,2.86,52400,4
16042,Software,55,1,6,No,Diplomat,0,1.65,46000,6
16043,Hardware,48,0,2,Yes,Analyst,0,3.49,56000,4
16044,Software,30,0,2,Yes,Analyst,5,3.01,69000,8
16045,Hardware,44,0,1,Yes,Diplomat,0,3.91,89000,6
16046,Software,34,0,2,Yes,Diplomat,4,3.88,93000,10
16047,Hardware,61,1,2,Yes,Diplomat,1,2.56,71800,9
16048,Hardware,54,0,1,Yes,Explorer,3,2.63,104000,7
16049,Software,27,0,1,Yes,Diplomat,1,1.43,60000,3
16050,Hardware,64,1,1,Yes,Explorer,1,2.87,71200,8
16051,Software,40,0,1,Yes,Diplomat,4,1.12,70000,4
16052,Software,24,0,1,Yes,Diplomat,3,3.04,52000,4
16053,Hardware,49,0,1,Yes,Analyst,4,1.14,76000,8
16054,Hardware,51,0,2,Yes,Diplomat,0,3.26,100000,7
16055,Hardware,42,1,1,Yes,Explorer,3,2.85,80600,8
16056,Software,31,1,4,No,Explorer,4,3.68,74800,10
16057,Software,30,0,1,Yes,Explorer,3,3.38,53000,4
16058,Software,37,0,6,Yes,Explorer,4,1.79,107000,9
16059,Hardware,33,0,1,Yes,Explorer,1,2.17,48000,5
16060,Hardware,49,0,1,Yes,Analyst,2,2.16,53000,4
16061,Hardware,34,1,1,Yes,Sentinel,1,3.54,73200,5
16062,Software,24,1,3,Yes,Diplomat,0,2.10,52200,4
16063,Hardware,37,0,1,Yes,Diplomat,1,3.97,82000,7
16064,Hardware,53,0,2,Yes,Sentinel,2,2.21,56000,4
16065,Software,52,0,7,Yes,Explorer,4,2.48,117000,8
16066,Software,36,1,7,Yes,Diplomat,4,3.60,114800,8
16067,Software,33,0,1,Yes,Diplomat,4,1.11,77000,9
16068,Software,21,1,2,No,Explorer,5,2.17,56800,5
16069,Hardware,45,1,2,Yes,Explorer,0,1.71,69000,5
16070,Hardware,51,1,1,Yes,Diplomat,4,2.49,71800,9
16071,Software,52,0,1,Yes,Explorer,1,3.92,119000,7
16072,Software,22,1,1,Yes,Analyst,2,1.16,39600,2
16073,Software,24,0,1,Yes,Sentinel,2,1.47,39000,2
16074,Software,32,0,2,No,Explorer,3,2.24,65000,6
16075,Hardware,62,1,1,Yes,Sentinel,3,3.26,63600,7
16076,Software,53,0,1,Yes,Explorer,3,2.84,64000,5
16077,Hardware,46,1,7,Yes,Explorer,0,4.00,90800,5
16078,Software,35,1,12,Yes,Explorer,2,1.97,74000,8
16079,Hardware,34,1,3,Yes,Diplomat,4,2.30,76200,6
16080,Hardware,46,0,1,Yes,Explorer,1,2.25,67000,6
16081,Software,35,0,3,Yes,Sentinel,5,1.63,73000,5
16082,Software,29,1,2,Yes,Diplomat,1,3.32,44200,5
16083,Software,57,1,2,Yes,Sentinel,2,1.24,49600,4
16084,Hardware,33,0,7,Yes,Sentinel,6,2.79,94000,8
16085,Hardware,40,0,1,Yes,Diplomat,3,2.14,89000,6
16086,Hardware,45,0,1,Yes,Explorer,0,1.58,58000,7
16087,Hardware,36,0,1,No,Diplomat,6,2.8,84000,7
16088,Software,38,0,9,Yes,Diplomat,1,2.86,82000,9
16089,Software,44,1,1,Yes,Explorer,2,3.83,78200,7
16090,Software,25,0,2,Yes,Explorer,0,3.75,40000,4
16091,Hardware,42,0,2,No,Diplomat,2,1.47,61000,4
16092,Hardware,50,0,2,Yes,Diplomat,3,4.00,85000,9
16093,Hardware,46,0,1,Yes,Diplomat,2,1.37,96000,5
16094,Software,24,0,2,Yes,Analyst,6,2.43,76000,6
16095,Software,54,0,2,Yes,Diplomat,2,3.80,107000,10
16096,Hardware,54,0,2,Yes,Sentinel,1,1.68,56000,4
16097,Software,44,0,1,Yes,Diplomat,4,2.00,118000,8
16098,Software,51,1,1,Yes,Explorer,4,1.67,84800,9
16099,Software,28,0,1,Yes,Diplomat,2,3.28,55000,6
16100,Hardware,58,0,1,No,Diplomat,1,1.19,45000,3
16101,Software,29,0,1,Yes,Sentinel,3,2.75,46000,4
16102,Software,41,0,1,Yes,Explorer,1,1.84,69000,6
16103,Software,38,1,2,Yes,Diplomat,3,2.52,71400,5
16104,Software,42,1,2,Yes,Explorer,1,2.63,49600,3
16105,Hardware,35,0,2,Yes,Explorer,2,1.24,66000,4
16106,Hardware,32,1,2,Yes,Diplomat,0,2.74,59600,3
16107,Hardware,47,0,2,Yes,Sentinel,2,3.98,94000,4
16108,Hardware,62,1,1,No,Diplomat,1,2.09,57600,4
16109,Hardware,48,1,12,Yes,Explorer,3,3.38,145400,9
16110,Software,48,0,1,No,Diplomat,1,2.33,39000,4
16111,Software,39,0,1,No,Diplomat,3,3.30,72000,5
16112,Software,29,1,2,Yes,Explorer,5,3.46,75200,10
16113,Hardware,59,1,2,Yes,Sentinel,5,2.08,57200,7
16114,Software,29,1,1,No,Explorer,5,3.16,87200,10
16115,Software,37,0,2,Yes,Analyst,4,2.82,65000,3
16116,Hardware,41,0,2,Yes,Diplomat,2,2.96,84000,6
16117,Hardware,41,0,1,Yes,Analyst,0,3.19,68000,4
16118,Hardware,58,0,3,Yes,Explorer,4,2.56,121000,9
16119,Software,22,0,1,No,Explorer,4,2.36,64000,5
16120,Software,28,0,2,Yes,Analyst,1,1.25,36000,2
16121,Hardware,48,0,2,Yes,Explorer,2,2.35,106000,5
16122,Hardware,55,1,6,Yes,Analyst,5,2.63,105000,7
16123,Software,27,0,4,Yes,Diplomat,2,3.55,76000,7
16124,Hardware,54,0,1,Yes,Sentinel,1,3.35,51000,2
16125,Software,54,1,1,Yes,Analyst,2,3.33,66200,5
16126,Hardware,57,0,2,Yes,Explorer,4,2.41,105000,10
16127,Hardware,61,1,1,Yes,Analyst,1,1.57,46800,3
16128,Software,47,1,3,Yes,Diplomat,1,3.88,89600,9
16129,Hardware,45,1,2,Yes,Explorer,2,3.94,71000,9
16130,Hardware,28,0,3,Yes,Sentinel,3,3.43,46000,6
16131,Software,40,0,2,Yes,Explorer,3,3.91,103000,9
16132,Hardware,42,0,4,Yes,Diplomat,1,1.68,67000,5
16133,Software,53,1,7,Yes,Explorer,4,2.55,65400,8
16134,Hardware,37,1,11,No,Explorer,3,2.54,81600,10
16135,Software,43,1,2,Yes,Explorer,1,2.31,65400,4
16136,Software,52,1,6,Yes,Diplomat,4,3.41,80600,6
16137,Software,50,1,9,No,Explorer,4,1.56,69000,7
16138,Software,52,0,6,Yes,Analyst,3,1.11,57000,5
16139,Software,30,1,1,Yes,Sentinel,1,3.82,60000,5
16140,Software,48,1,2,Yes,Explorer,4,2.76,80400,8
16141,Hardware,57,0,4,Yes,Sentinel,4,3.69,107000,10
16142,Hardware,62,1,1,Yes,Diplomat,5,3.56,139600,9
16143,Software,22,1,1,No,Explorer,6,1.40,51600,9
16144,Hardware,53,0,1,Yes,Explorer,5,3.21,133000,9
16145,Software,29,0,1,Yes,Explorer,0,3.53,73000,8
16146,Hardware,62,1,2,Yes,Diplomat,5,4.00,99600,10
16147,Hardware,56,1,1,Yes,Diplomat,2,4.00,110800,8
16148,Software,56,1,1,Yes,Explorer,5,1.14,57800,6
16149,Software,41,0,2,Yes,Diplomat,6,1.25,87000,7
16150,Hardware,39,0,1,No,Explorer,6,2.72,92000,9
16151,Hardware,59,0,10,Yes,Explorer,0,1.16,60000,5
16152,Hardware,47,0,2,No,Diplomat,3,1.66,80000,8
16153,Hardware,54,0,5,Yes,Diplomat,1,3.98,125000,9
16154,Software,39,0,2,Yes,Diplomat,4,2.33,75000,7
16155,Hardware,48,1,1,Yes,Diplomat,3,1.36,86400,5
16156,Software,45,0,2,No,Sentinel,1,1.91,49000,2
16157,Hardware,60,0,2,Yes,Diplomat,0,3.94,93000,6
16158,Hardware,26,0,1,Yes,Diplomat,1,3.58,62000,7
16159,Software,25,0,2,No,Sentinel,6,1.36,41000,6
16160,Software,52,0,5,Yes,Explorer,5,1.19,109000,9
16161,Hardware,47,1,10,Yes,Analyst,2,2.17,78600,6
16162,Software,50,1,1,Yes,Diplomat,3,2.57,80000,6
16163,Hardware,29,1,1,Yes,Analyst,1,2.92,54200,3
16164,Software,45,0,1,Yes,Diplomat,2,1.94,88000,5
16165,Hardware,60,0,2,Yes,Diplomat,3,4.00,74000,8
16166,Software,28,1,2,Yes,Explorer,5,2.02,81400,10
16167,Hardware,62,0,2,Yes,Sentinel,2,1.92,51000,4
16168,Hardware,35,0,2,No,Sentinel,1,3.09,43000,4
16169,Hardware,46,1,1,Yes,Explorer,3,3.81,119800,5
16170,Hardware,54,0,2,Yes,Sentinel,2,1.91,62000,6
16171,Software,51,1,1,No,Explorer,5,2.88,60800,6
16172,Software,48,0,1,Yes,Sentinel,3,3.94,85000,7
16173,Software,52,0,2,Yes,Explorer,3,3.90,94000,10
16174,Hardware,46,0,1,Yes,Diplomat,5,3.47,122000,7
16175,Software,31,1,5,Yes,Diplomat,0,1.74,57800,3
16176,Software,42,0,2,Yes,Analyst,4,1.71,77000,5
16177,Hardware,53,1,1,Yes,Diplomat,4,3.62,99400,8
16178,Software,43,0,7,Yes,Explorer,5,3.82,146000,9
16179,Software,31,1,1,Yes,Explorer,0,3.49,47800,3
16180,Hardware,47,0,2,No,Explorer,2,1.51,68000,8
16181,Software,25,0,1,Yes,Diplomat,2,1.35,46000,6
16182,Software,23,0,2,No,Diplomat,2,3.21,46000,3
16183,Software,45,1,2,Yes,Explorer,3,2.97,65000,8
16184,Software,23,1,2,Yes,Diplomat,3,3.64,79400,9
16185,Hardware,43,1,1,Yes,Diplomat,1,3.80,85400,7
16186,Software,50,1,2,Yes,Diplomat,2,2.82,75000,10
16187,Hardware,28,0,2,No,Analyst,5,3.57,67000,8
16188,Software,35,0,10,Yes,Sentinel,4,3.31,66000,8
16189,Software,51,0,2,Yes,Sentinel,2,3.48,71000,3
16190,Software,37,0,8,Yes,Diplomat,3,1.74,74000,9
16191,Software,24,1,1,Yes,Analyst,1,3.54,44200,4
16192,Software,31,0,1,Yes,Explorer,0,2.89,50000,5
16193,Hardware,51,0,4,No,Explorer,1,3.57,76000,8
16194,Software,47,0,1,Yes,Analyst,0,3.92,52000,4
16195,Software,49,1,2,Yes,Diplomat,1,1.84,71200,7
16196,Hardware,52,0,2,Yes,Explorer,6,1.66,127000,10
16197,Hardware,59,0,4,No,Sentinel,2,2.82,44000,3
16198,Software,36,1,6,Yes,Explorer,2,2.56,63800,4
16199,Software,41,1,2,Yes,Diplomat,3,3.30,84800,9
16200,Software,35,0,1,Yes,Diplomat,1,2.86,85000,7
16201,Software,38,1,1,Yes,Explorer,2,2.52,75400,9
16202,Hardware,56,0,5,Yes,Explorer,2,3.01,116000,5
16203,Hardware,46,0,1,Yes,Explorer,4,2.19,129000,7
16204,Software,40,0,1,Yes,Explorer,3,3.55,56000,7
16205,Software,46,1,1,Yes,Explorer,1,1.47,61800,7
16206,Software,31,1,1,Yes,Diplomat,5,3.50,105800,8
16207,Hardware,57,1,8,Yes,Explorer,3,2.49,86600,7
16208,Hardware,42,0,1,Yes,Diplomat,1,2.34,69000,3
16209,Software,29,1,1,No,Explorer,4,1.93,61200,5
16210,Software,44,1,1,Yes,Diplomat,3,3.84,106200,10
16211,Hardware,46,0,1,Yes,Diplomat,3,2.88,66000,5
16212,Hardware,39,0,1,Yes,Diplomat,4,1.61,81000,7
16213,Software,49,0,12,No,Diplomat,2,2.57,59000,6
16214,Hardware,46,1,2,Yes,Explorer,6,1.19,110800,9
16215,Hardware,63,0,2,No,Sentinel,5,2.63,69000,7
16216,Hardware,29,0,6,No,Analyst,5,3.44,45000,5
16217,Software,30,1,1,Yes,Sentinel,4,3.49,48000,3
16218,Hardware,46,1,2,No,Diplomat,4,3.99,85800,9
16219,Software,47,0,2,Yes,Explorer,6,3.97,135000,8
16220,Software,36,1,1,Yes,Explorer,2,3.25,58800,4
16221,Software,41,0,9,Yes,Diplomat,2,3.58,84000,9
16222,Software,30,0,2,Yes,Explorer,4,3.28,91000,8
16223,Hardware,44,1,4,Yes,Diplomat,1,3.31,77200,9
16224,Software,37,1,5,Yes,Diplomat,0,3.68,70600,6
16225,Software,28,0,1,Yes,Diplomat,2,1.21,79000,7
16226,Software,22,0,1,Yes,Explorer,2,3.29,45000,5
16227,Software,47,0,1,Yes,Explorer,5,3.97,156000,9
16228,Software,35,1,2,Yes,Explorer,1,3.18,54000,2
16229,Hardware,56,0,2,Yes,Explorer,1,2.79,89000,5
16230,Hardware,28,1,1,Yes,Sentinel,4,3.83,84400,5
16231,Hardware,26,0,1,Yes,Sentinel,1,1.77,41000,4
16232,Hardware,59,1,1,Yes,Diplomat,2,1.97,62200,6
16233,Hardware,40,0,2,No,Analyst,1,3.14,59000,4
16234,Software,41,1,1,No,Diplomat,4,3.56,68800,10
16235,Hardware,34,0,2,Yes,Explorer,3,3.49,106000,7
16236,Software,38,0,1,Yes,Diplomat,4,1.32,79000,7
16237,Hardware,32,1,2,Yes,Explorer,2,4.00,82600,9
16238,Hardware,64,0,2,Yes,Explorer,1,2.42,62000,4
16239,Hardware,48,1,2,Yes,Analyst,5,2.51,92400,7
16240,Software,38,0,1,Yes,Explorer,1,3.26,100000,6
16241,Hardware,61,0,4,Yes,Diplomat,4,4.00,105000,10
16242,Software,43,1,2,Yes,Sentinel,4,3.44,72400,9
16243,Hardware,49,1,2,Yes,Diplomat,3,1.13,72200,5
16244,Hardware,47,1,1,Yes,Explorer,3,2.07,67600,7
16245,Software,42,0,1,Yes,Explorer,3,2.94,88000,7
16246,Software,49,1,2,Yes,Sentinel,3,2.71,52200,5
16247,Hardware,53,0,1,Yes,Explorer,5,3.97,171000,8
16248,Hardware,59,0,9,No,Diplomat,1,3.11,71000,5
16249,Software,31,0,3,Yes,Diplomat,0,1.83,55000,5
16250,Software,30,0,1,Yes,Analyst,2,2.71,57000,6
16251,Hardware,57,1,5,Yes,Diplomat,2,2.11,79600,5
16252,Software,47,1,10,Yes,Diplomat,3,2.2,70600,8
16253,Software,45,0,5,Yes,Diplomat,4,1.16,79000,8
16254,Software,53,1,2,Yes,Diplomat,6,3.32,101400,7
16255,Hardware,55,1,2,Yes,Sentinel,2,1.27,52000,3
16256,Software,56,0,2,Yes,Analyst,3,3.82,88000,5
16257,Software,39,0,1,Yes,Explorer,2,2.7,52000,7
16258,Software,45,0,2,Yes,Sentinel,5,3.32,59000,4
16259,Software,44,1,2,No,Diplomat,3,2.17,60200,8
16260,Hardware,54,1,6,Yes,Analyst,4,4.00,74200,9
16261,Software,32,0,1,Yes,Diplomat,1,3.67,72000,4
16262,Hardware,38,0,8,Yes,Sentinel,4,3.14,94000,10
16263,Hardware,58,1,5,Yes,Analyst,4,3.6,48400,5
16264,Hardware,47,0,2,Yes,Diplomat,4,1.81,94000,8
16265,Hardware,28,0,3,Yes,Explorer,1,1.23,59000,6
16266,Software,27,1,2,Yes,Diplomat,5,2.89,72600,9
16267,Software,52,0,1,Yes,Diplomat,5,1.93,95000,10
16268,Hardware,57,0,2,Yes,Diplomat,1,1.75,62000,5
16269,Software,51,1,6,Yes,Analyst,4,1.96,63800,7
16270,Software,33,0,2,Yes,Explorer,2,1.81,67000,7
16271,Hardware,27,1,1,Yes,Explorer,4,3.79,82600,10
16272,Software,53,0,1,Yes,Explorer,2,2.25,51000,5
16273,Hardware,33,0,1,Yes,Explorer,4,1.44,108000,7
16274,Software,41,0,2,Yes,Diplomat,3,3.53,105000,10
16275,Software,52,1,2,Yes,Diplomat,4,3.07,79600,10
16276,Software,53,0,9,Yes,Analyst,4,1.82,76000,8
16277,Hardware,47,0,2,Yes,Sentinel,6,2.27,101000,5
16278,Software,30,0,2,No,Diplomat,1,2.03,68000,4
16279,Hardware,46,0,2,Yes,Explorer,2,3.41,98000,5
16280,Hardware,52,0,2,No,Sentinel,0,2.66,42000,2
16281,Software,47,1,2,Yes,Analyst,2,3.51,66600,4
16282,Software,53,0,2,Yes,Analyst,0,2.59,36000,3
16283,Software,39,1,4,Yes,Explorer,4,3.89,115200,9
16284,Software,25,0,8,Yes,Sentinel,4,3.91,79000,8
16285,Software,50,0,1,Yes,Sentinel,2,2.12,75000,2
16286,Hardware,47,1,1,Yes,Explorer,3,1.62,63600,6
16287,Software,44,0,2,No,Analyst,0,3.69,44000,3
16288,Hardware,60,1,3,Yes,Explorer,1,2.10,42000,5
16289,Hardware,31,0,2,Yes,Diplomat,2,2.08,78000,5
16290,Software,26,1,1,Yes,Explorer,6,3.90,120800,8
16291,Hardware,34,1,1,Yes,Explorer,5,2.75,105200,7
16292,Hardware,41,0,2,Yes,Diplomat,1,2.85,76000,5
16293,Hardware,38,0,2,Yes,Explorer,4,4.00,114000,8
16294,Hardware,42,1,2,Yes,Explorer,3,3.99,98600,9
16295,Hardware,30,1,7,Yes,Sentinel,1,1.59,41000,3
16296,Software,30,0,1,Yes,Analyst,3,2.22,36000,4
16297,Software,22,1,2,No,Sentinel,5,1.34,42600,4
16298,Hardware,64,1,5,Yes,Diplomat,4,1.71,74200,10
16299,Hardware,48,1,1,No,Diplomat,0,1.65,47400,4
16300,Hardware,29,0,2,Yes,Diplomat,5,2.64,99000,8
16301,Software,51,1,5,Yes,Diplomat,5,3.63,102800,9
16302,Software,38,0,1,Yes,Explorer,5,1.83,84000,7
16303,Hardware,37,0,2,Yes,Explorer,1,1.51,71000,9
16304,Software,42,0,2,Yes,Diplomat,5,1.61,68000,9
16305,Software,57,1,2,No,Sentinel,1,1.25,43600,2
16306,Hardware,35,1,2,Yes,Diplomat,6,1.26,89000,10
16307,Hardware,47,1,1,Yes,Sentinel,1,2.95,51600,5
16308,Software,22,1,1,Yes,Diplomat,2,3.05,58600,6
16309,Software,41,0,1,Yes,Diplomat,5,1.98,79000,4
16310,Software,51,0,5,Yes,Diplomat,4,1.32,89000,9
16311,Hardware,39,0,3,Yes,Explorer,0,1.57,80000,5
16312,Software,40,0,9,Yes,Diplomat,3,3.16,61000,8
16313,Hardware,56,0,1,Yes,Explorer,1,1.92,98000,6
16314,Software,49,0,1,Yes,Diplomat,4,3.19,111000,5
16315,Hardware,63,1,1,Yes,Explorer,2,3.95,80400,7
16316,Software,49,1,2,No,Sentinel,1,3.84,70200,2
16317,Software,25,0,1,Yes,Sentinel,4,2.71,72000,8
16318,Software,29,0,2,Yes,Diplomat,6,3.29,81000,9
16319,Software,39,0,1,No,Explorer,4,2.42,72000,6
16320,Hardware,51,0,2,Yes,Analyst,2,3.59,57000,4
16321,Software,30,0,2,Yes,Explorer,6,1.78,63000,10
16322,Hardware,35,1,1,Yes,Diplomat,3,3.94,86000,10
16323,Software,26,0,2,Yes,Diplomat,1,3.73,42000,4
16324,Software,30,1,1,Yes,Diplomat,1,1.90,55000,6
16325,Software,35,1,2,Yes,Explorer,1,3.47,55000,5
16326,Software,25,1,1,Yes,Analyst,4,1.28,41000,4
16327,Software,41,0,2,Yes,Diplomat,1,2.64,63000,4
16328,Hardware,26,1,3,Yes,Sentinel,2,1.94,43800,3
16329,Software,26,0,2,No,Diplomat,0,2.76,42000,5
16330,Software,24,1,2,Yes,Sentinel,3,2.46,44200,6
16331,Software,56,1,2,Yes,Analyst,2,3.21,48800,3
16332,Software,24,0,2,Yes,Analyst,4,2.67,64000,8
16333,Software,27,0,1,Yes,Diplomat,3,1.14,57000,5
16334,Software,29,0,2,Yes,Explorer,5,3.1,60000,7
16335,Software,36,1,2,Yes,Explorer,0,2.65,70800,3
16336,Software,54,1,2,Yes,Analyst,1,1.78,42200,3
16337,Software,39,1,1,Yes,Explorer,3,3.57,66200,4
16338,Hardware,33,0,1,Yes,Diplomat,3,2.68,72000,8
16339,Software,43,0,5,Yes,Sentinel,0,1.94,48000,5
16340,Hardware,44,0,6,No,Diplomat,5,2.10,73000,9
16341,Software,27,1,5,Yes,Diplomat,1,1.19,43600,5
16342,Hardware,51,0,1,Yes,Diplomat,0,1.45,62000,5
16343,Hardware,43,0,7,Yes,Sentinel,1,1.38,57000,3
16344,Software,51,0,1,Yes,Diplomat,1,2.64,75000,5
16345,Software,50,0,1,Yes,Analyst,1,2.10,51000,4
16346,Software,24,0,1,No,Analyst,3,3.81,43000,3
16347,Software,47,0,2,Yes,Analyst,4,2.18,56000,5
